"ZipCode","PlaceName","State","County","Lat","Long"
"71435","Grayson","LA","Caldwell","32.067","-92.169799999999995"
"70441","Greensburg","LA","St. Helena","30.864699999999999","-90.7256"
"70739","Greenwell Springs","LA","East Baton Rouge Parish","30.598400000000002","-90.970500000000001"
"71033","Greenwood","LA","Caddo Parish","32.442900000000002","-93.972999999999999"
"70056","Gretna","LA","Jefferson Parish","29.8872","-90.033100000000005"
"70054","Gretna","LA","Jefferson Parish","29.9146","-90.054000000000002"
"70053","Gretna","LA","Jefferson Parish","29.910799999999998","-90.053100000000001"
"70740","Grosse Tete","LA","Iberville","30.387899999999998","-91.438299999999998"
"70542","Gueydan","LA","Vermilion","30.025500000000001","-92.533799999999999"
"70645","Hackberry","LA","Cameron","29.982199999999999","-93.375"
"70057","Hahnville","LA","St. Charles","29.966799999999999","-90.408199999999994"
"71034","Hall Summit","LA","Red River","32.175199999999997","-93.304699999999997"
"71339","Hamburg","LA","Avoyelles","31.0307","-91.9315"
"70403","Hammond","LA","Tangipahoa","30.491099999999999","-90.469700000000003"
"70404","Hammond","LA","Tangipahoa","30.5046","-90.462900000000005"
"70402","Hammond","LA","Tangipahoa","30.513999999999999","-90.480400000000003"
"70401","Hammond","LA","Tangipahoa","30.519100000000002","-90.487899999999996"
"71340","Harrisonburg","LA","Catahoula","31.777899999999999","-91.813299999999998"
"70058","Harvey","LA","Jefferson Parish","29.872499999999999","-90.067300000000003"
"70059","Harvey","LA","Jefferson Parish","29.903500000000001","-90.077299999999994"
"71037","Haughton","LA","Bossier","32.550699999999999","-93.565700000000007"
"70646","Hayes","LA","Calcasieu","30.097000000000001","-92.914599999999993"
"71038","Haynesville","LA","Claiborne","32.927799999999998","-93.069100000000006"
"71039","Heflin","LA","Webster","32.447000000000003","-93.285200000000003"
"71341","Hessmer","LA","Avoyelles","31.0534","-92.139899999999997"
"70743","Hester","LA","St. James","30.020600000000002","-90.781400000000005"
"71438","Hineston","LA","Rapides","31.166899999999998","-92.737499999999997"
"71247","Hodge","LA","Jackson","32.276800000000001","-92.723500000000001"
"70744","Holden","LA","Livingston","30.555599999999998","-90.665199999999999"
"71040","Homer","LA","Claiborne","32.774900000000002","-93.028800000000004"
"71439","Hornbeck","LA","Vernon","31.322600000000001","-93.368300000000005"
"71043","Hosston","LA","Caddo Parish","32.896700000000003","-93.883399999999995"
"70361","Houma","LA","Terrebonne","29.595800000000001","-90.719499999999996"
"70363","Houma","LA","Terrebonne","29.560099999999998","-90.691699999999997"
"70364","Houma","LA","Terrebonne","29.629899999999999","-90.726799999999997"
"70360","Houma","LA","Terrebonne","29.5943","-90.754800000000003"
"70442","Husser","LA","Tangipahoa","30.692","-90.338999999999999"
"71044","Ida","LA","Caddo Parish","32.993400000000001","-93.902199999999993"
"70443","Independence","LA","Tangipahoa","30.635100000000001","-90.527699999999996"
"70747","Innis","LA","Pointe Coupee","30.8736","-91.676599999999993"
"70543","Iota","LA","Acadia","30.331299999999999","-92.495699999999999"
"70647","Iowa","LA","Calcasieu","30.221900000000002","-93.025899999999993"
"70748","Jackson","LA","East Feliciana","30.808700000000002","-91.198700000000002"
"71045","Jamestown","LA","Bienville","32.3613","-93.184799999999996"
"70749","Jarreau","LA","Pointe Coupee","30.6326","-91.433199999999999"
"70544","Jeanerette","LA","Iberia","29.903199999999998","-91.654399999999995"
"71342","Jena","LA","La Salle","31.674800000000001","-92.113699999999994"
"70546","Jennings","LA","Jefferson Davis","30.220099999999999","-92.657399999999996"
"71249","Jigger","LA","Franklin","32.0349","-91.746799999999993"
"71250","Jones","LA","Morehouse","32.966299999999997","-91.596500000000006"
"71251","Jonesboro","LA","Jackson","32.2483","-92.694400000000002"
"71343","Jonesville","LA","Catahoula","31.686199999999999","-91.867800000000003"
"71440","Joyce","LA","Winn","31.939299999999999","-92.598799999999997"
"70548","Kaplan","LA","Vermilion","29.9771","-92.302499999999995"
"71046","Keatchie","LA","De Soto","32.162199999999999","-93.950999999999993"
"71047","Keithville","LA","Caddo Parish","32.316099999999999","-93.888099999999994"
"71441","Kelly","LA","Caldwell","31.9648","-92.182500000000005"
"70065","Kenner","LA","Jefferson Parish","30.025200000000002","-90.252200000000002"
"70064","Kenner","LA","Jefferson Parish","29.9941","-90.241699999999994"
"70063","Kenner","LA","Jefferson Parish","29.9941","-90.241699999999994"
"70062","Kenner","LA","Jefferson Parish","29.991199999999999","-90.247900000000001"
"70097","Kenner","LA","Jefferson Parish","29.956499999999998","-90.263499999999993"
"70444","Kentwood","LA","Tangipahoa","30.889199999999999","-90.472800000000007"
"71253","Kilbourne","LA","West Carroll","32.994599999999998","-91.316199999999995"
"70648","Kinder","LA","Allen","30.460699999999999","-92.869299999999996"
"70371","Kraemer","LA","Lafourche","29.865200000000002","-90.596199999999996"
"70750","Krotz Springs","LA","St. Landry","30.5379","-91.756299999999996"
"71443","Kurthwood","LA","Vernon","31.337399999999999","-93.165700000000001"
"70068","La Place","LA","St. John the Baptist","30.0777","-90.489500000000007"
"70069","La Place","LA","St. John the Baptist","30.091200000000001","-90.483199999999997"
"70372","Labadieville","LA","Assumption","29.834499999999998","-90.961299999999994"
"70650","Lacassine","LA","Jefferson Davis","30.237400000000001","-92.923199999999994"
"70445","Lacombe","LA","St. Tammany","30.321999999999999","-89.929699999999997"
"70596","Lafayette","LA","Lafayette","30.2241","-92.019800000000004"
"70508","Lafayette","LA","Lafayette","30.158200000000001","-92.023600000000002"
"70507","Lafayette","LA","Lafayette","30.281300000000002","-92.016000000000005"
"70509","Lafayette","LA","Lafayette","30.156500000000001","-92"
"70503","Lafayette","LA","Lafayette","30.1843","-92.049700000000001"
"70504","Lafayette","LA","Lafayette","30.213899999999999","-92.018699999999995"
"70501","Lafayette","LA","Lafayette","30.2361","-92.008300000000006"
"70502","Lafayette","LA","Lafayette","30.2241","-92.019800000000004"
"70593","Lafayette","LA","Lafayette","30.208100000000002","-92.095100000000002"
"70505","Lafayette","LA","Lafayette","30.202300000000001","-92.018799999999999"
"70598","Lafayette","LA","Lafayette","30.208100000000002","-92.095100000000002"
"70506","Lafayette","LA","Lafayette","30.207699999999999","-92.065600000000003"
"70067","Lafitte","LA","Jefferson Parish","29.714300000000001","-90.105199999999996"
"70549","Lake Arthur","LA","Jefferson Davis","30.091000000000001","-92.682500000000005"
"70601","Lake Charles","LA","Calcasieu","30.2285","-93.188000000000002"
"70602","Lake Charles","LA","Calcasieu","30.264199999999999","-93.326499999999996"
"70606","Lake Charles","LA","Calcasieu","30.264199999999999","-93.326499999999996"
"70615","Lake Charles","LA","Calcasieu","30.258500000000002","-93.114599999999996"
"70607","Lake Charles","LA","Calcasieu","30.124400000000001","-93.183499999999995"
"70605","Lake Charles","LA","Calcasieu","30.1693","-93.221800000000002"
"70629","Lake Charles","LA","Calcasieu","30.264199999999999","-93.326499999999996"
"70612","Lake Charles","LA","Calcasieu","30.264199999999999","-93.326499999999996"
"70616","Lake Charles","LA","Calcasieu","30.264199999999999","-93.326499999999996"
"70609","Lake Charles","LA","Calcasieu","30.264199999999999","-93.326499999999996"
"70611","Lake Charles","LA","Calcasieu","30.321999999999999","-93.211100000000002"
"71254","Lake Providence","LA","East Carroll","32.807099999999998","-91.190600000000003"
"70752","Lakeland","LA","Pointe Coupee","30.579899999999999","-91.421700000000001"
"70373","Larose","LA","Lafourche","29.572399999999998","-90.381699999999995"
"70550","Lawtell","LA","St. Landry","30.516500000000001","-92.184100000000001"
"71345","Lebeau","LA","St. Landry","30.729199999999999","-91.975499999999997"
"70651","Leblanc","LA","Allen","30.564800000000002","-92.958299999999994"
"71346","Lecompte","LA","Rapides","31.106000000000002","-92.388999999999996"
"71446","Leesville","LA","Vernon","31.125599999999999","-93.173599999999993"
"71496","Leesville","LA","Vernon","31.1435","-93.260999999999996"
"71447","Lena","LA","Rapides","31.4207","-92.831199999999995"
"70551","Leonville","LA","St. Landry","30.475200000000001","-91.973699999999994"
"70753","Lettsworth","LA","Pointe Coupee","30.932400000000001","-91.740300000000005"
"71348","Libuse","LA","Rapides","31.354099999999999","-92.333500000000001"
"71256","Lillie","LA","Union","32.9529","-92.6858"
"71048","Lisbon","LA","Claiborne","32.845199999999998","-92.887799999999999"
"70754","Livingston","LA","Livingston","30.4741","-90.767300000000006"
"70755","Livonia","LA","Pointe Coupee","30.552399999999999","-91.533199999999994"
"70374","Lockport","LA","Lafourche","29.615500000000001","-90.444199999999995"
"71049","Logansport","LA","De Soto","31.994299999999999","-93.962699999999998"
"71448","Longleaf","LA","Rapides","31.006599999999999","-92.552599999999998"
"71050","Longstreet","LA","De Soto","32.097700000000003","-93.952100000000002"
"70652","Longville","LA","Beauregard","30.579999999999998","-93.254800000000003"
"70446","Loranger","LA","Tangipahoa","30.5884","-90.356700000000004"
"70552","Loreauville","LA","Iberia","30.068300000000001","-91.659599999999998"
"70756","Lottie","LA","Pointe Coupee","30.5563","-91.641800000000003"
"70070","Luling","LA","St. Charles","29.9251","-90.369299999999996"
"70071","Lutcher","LA","St. James","30.044699999999999","-90.700800000000001"
"70569","Lydia","LA","Iberia","29.9239","-91.783100000000005"
"70447","Madisonville","LA","St. Tammany","30.428699999999999","-90.177300000000002"
"70554","Mamou","LA","Evangeline","30.6496","-92.419600000000003"
"70470","Mandeville","LA","St. Tammany","30.4255","-89.881299999999996"
"70471","Mandeville","LA","St. Tammany","30.4207","-90.058899999999994"
"70448","Mandeville","LA","St. Tammany","30.366599999999998","-90.048699999999997"
"71259","Mangham","LA","Richland","32.333100000000002","-91.797600000000003"
"71052","Mansfield","LA","De Soto","32.023899999999998","-93.697999999999993"
"71350","Mansura","LA","Avoyelles","31.061499999999999","-92.054299999999998"
"71449","Many","LA","Sabine","31.585100000000001","-93.464100000000002"
"70757","Maringouin","LA","Iberville","30.462599999999998","-91.509900000000002"
"71260","Marion","LA","Union","32.871600000000001","-92.286199999999994"
"71351","Marksville","LA","Avoyelles","31.139600000000002","-92.083100000000002"
"70072","Marrero","LA","Jefferson Parish","29.8598","-90.110500000000002"
"70073","Marrero","LA","Jefferson Parish","29.8994","-90.100399999999993"
"71450","Marthaville","LA","Natchitoches","31.772600000000001","-93.395399999999995"
"70375","Mathews","LA","Lafourche","29.6938","-90.549599999999998"
"70449","Maurepas","LA","Livingston","30.271599999999999","-90.704300000000003"
"70555","Maurice","LA","Vermilion","30.072199999999999","-92.106999999999999"
"71452","Melrose","LA","Natchitoches","31.610399999999998","-92.974500000000006"
"71353","Melville","LA","St. Landry","30.662600000000001","-91.756500000000003"
"71261","Mer Rouge","LA","Morehouse","32.771799999999999","-91.771600000000007"
"70075","Meraux","LA","St. Bernard","29.933499999999999","-89.921400000000006"
"70556","Mermentau","LA","Acadia","30.1861","-92.572199999999995"
"70653","Merryville","LA","Beauregard","30.671600000000002","-93.561300000000003"
"70010","Metairie","LA","Jefferson Parish","29.984100000000002","-90.152900000000002"
"70009","Metairie","LA","Jefferson Parish","29.984100000000002","-90.152900000000002"
"70001","Metairie","LA","Jefferson Parish","29.987100000000002","-90.169499999999999"
"70003","Metairie","LA","Jefferson Parish","29.997499999999999","-90.214600000000004"
"70002","Metairie","LA","Jefferson Parish","30.009799999999998","-90.162999999999997"
"70011","Metairie","LA","Jefferson Parish","29.984100000000002","-90.152900000000002"
"70033","Metairie","LA","Jefferson Parish","29.984100000000002","-90.152900000000002"
"70004","Metairie","LA","Jefferson Parish","29.984100000000002","-90.152900000000002"
"70006","Metairie","LA","Jefferson Parish","30.012899999999998","-90.191500000000005"
"70060","Metairie","LA","Jefferson Parish","29.984100000000002","-90.152900000000002"
"70055","Metairie","LA","Jefferson Parish","29.984100000000002","-90.152900000000002"
"70005","Metairie","LA","Jefferson Parish","30.000499999999999","-90.133099999999999"
"70558","Milton","LA","Lafayette","30.1038","-92.076499999999996"
"71058","Minden","LA","Webster","32.615400000000001","-93.286799999999999"
"71055","Minden","LA","Webster","32.632300000000001","-93.288600000000002"
"70654","Mittie","LA","Allen","30.714400000000001","-92.906800000000004"
"71201","Monroe","LA","Ouachita Parish","32.528599999999997","-92.106099999999998"
"71202","Monroe","LA","Ouachita Parish","32.386800000000001","-92.072199999999995"
"71213","Monroe","LA","Ouachita Parish","32.4908","-92.159400000000005"
"71217","Monroe","LA","Ouachita Parish","32.511600000000001","-92.084900000000005"
"71203","Monroe","LA","Ouachita Parish","32.552999999999997","-92.042199999999994"
"71211","Monroe","LA","Ouachita Parish","32.4908","-92.159400000000005"
"71212","Monroe","LA","Ouachita Parish","32.509300000000003","-92.119299999999996"
"71209","Monroe","LA","Ouachita Parish","32.527700000000003","-92.075599999999994"
"71210","Monroe","LA","Ouachita Parish","32.4908","-92.159400000000005"
"71207","Monroe","LA","Ouachita Parish","32.509300000000003","-92.119299999999996"
"70377","Montegut","LA","Terrebonne","29.474399999999999","-90.543999999999997"
"71354","Monterey","LA","Concordia","31.4499","-91.718199999999996"
"71454","Montgomery","LA","Grant","31.667400000000001","-92.841200000000001"
"71060","Mooringsport","LA","Caddo Parish","32.662599999999998","-93.972999999999999"
"71455","Mora","LA","Natchitoches","31.401599999999998","-92.974000000000004"
"71355","Moreauville","LA","Avoyelles","31.098800000000001","-91.874799999999993"
"70380","Morgan City","LA","St. Mary","29.697700000000001","-91.2654"
"70381","Morgan City","LA","St. Mary","29.694600000000001","-91.259299999999996"
"70759","Morganza","LA","Pointe Coupee","30.724499999999999","-91.5959"
"71356","Morrow","LA","St. Landry","30.829899999999999","-92.042599999999993"
"70559","Morse","LA","Acadia","30.129799999999999","-92.476699999999994"
"70076","Mount Airy","LA","St. John the Baptist","30.057500000000001","-90.636899999999997"
"70450","Mount Hermon","LA","Washington","30.953600000000002","-90.276899999999998"
"70390","Napoleonville","LA","Assumption","29.928799999999999","-91.026600000000002"
"70451","Natalbany","LA","Tangipahoa","30.5519","-90.485900000000001"
"71456","Natchez","LA","Natchitoches","31.6615","-93.024100000000004"
"71457","Natchitoches","LA","Natchitoches","31.761700000000001","-93.0916"
"71497","Natchitoches","LA","Natchitoches","31.747599999999998","-93.079099999999997"
"71458","Natchitoches","LA","Natchitoches","31.747599999999998","-93.079099999999997"
"71460","Negreet","LA","Sabine","31.4693","-93.5749"
"70563","New Iberia","LA","Iberia","30.0245","-91.749600000000001"
"70560","New Iberia","LA","Iberia","30.001000000000001","-91.819999999999993"
"70562","New Iberia","LA","Iberia","30.003499999999999","-91.818700000000007"
"71461","New Llano","LA","Vernon","31.114899999999999","-93.271600000000007"
"70127","New Orleans","LA","Orleans","30.031300000000002","-89.975800000000007"
"70176","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70112","New Orleans","LA","Orleans","29.9605","-90.075299999999999"
"70179","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70157","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70178","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70177","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70145","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70143","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70141","New Orleans","LA","Jefferson Parish","29.954599999999999","-90.075100000000006"
"70146","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70131","New Orleans","LA","Orleans","29.916799999999999","-89.995999999999995"
"70139","New Orleans","LA","Orleans","30.033000000000001","-89.882599999999996"
"70163","New Orleans","LA","Orleans","29.949999999999999","-90.075500000000005"
"70189","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70148","New Orleans","LA","Orleans","30.030899999999999","-90.067999999999998"
"70162","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70159","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70160","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70128","New Orleans","LA","Orleans","30.0487","-89.958500000000001"
"70158","New Orleans","LA","Orleans","29.922899999999998","-90.070899999999995"
"70130","New Orleans","LA","Orleans","29.932400000000001","-90.073899999999995"
"70175","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70161","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70129","New Orleans","LA","Orleans","30.087700000000002","-89.846199999999996"
"70181","New Orleans","LA","Jefferson Parish","29.677900000000001","-90.090100000000007"
"70124","New Orleans","LA","Orleans","30.007100000000001","-90.109399999999994"
"70123","New Orleans","LA","Jefferson Parish","29.9511","-90.206000000000003"
"70142","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70195","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70126","New Orleans","LA","Orleans","29.998699999999999","-90.044600000000003"
"70125","New Orleans","LA","Orleans","29.9512","-90.102800000000002"
"70167","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70151","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70150","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70122","New Orleans","LA","Orleans","30.005600000000001","-90.064400000000006"
"70170","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70172","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70174","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70190","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70184","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70185","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70186","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70182","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70183","New Orleans","LA","Jefferson Parish","29.954599999999999","-90.075100000000006"
"70156","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70187","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70164","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70165","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70166","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70154","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70153","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70152","New Orleans","LA","Orleans","29.954599999999999","-90.075100000000006"
"70118","New Orleans","LA","Orleans","29.950399999999998","-90.123599999999996"
"70117","New Orleans","LA","Orleans","29.970300000000002","-90.031199999999998"
"70121","New Orleans","LA","Jefferson Parish","29.961400000000001","-90.157700000000006"
"70119","New Orleans","LA","Orleans","29.974599999999999","-90.0852"
"70114","New Orleans","LA","Orleans","29.937899999999999","-90.033100000000005"
"70113","New Orleans","LA","Orleans","29.9405","-90.084800000000001"
"70116","New Orleans","LA","Orleans","29.968599999999999","-90.064599999999999"
"70115","New Orleans","LA","Orleans","29.928899999999999","-90.100499999999997"
"70760","New Roads","LA","Pointe Coupee","30.7014","-91.442099999999996"
"70078","New Sarpy","LA","St. Charles","29.9817","-90.385900000000007"
"71357","Newellton","LA","Tensas","32.065600000000003","-91.257800000000003"
"71462","Noble","LA","Sabine","31.6938","-93.716700000000003"
"70079","Norco","LA","St. Charles","30.005700000000001","-90.419799999999995"
"70761","Norwood","LA","East Feliciana","30.951799999999999","-91.062899999999999"
"71263","Oak Grove","LA","West Carroll","32.873100000000001","-91.430199999999999"
"71264","Oak Ridge","LA","Morehouse","32.624299999999998","-91.761799999999994"
"71463","Oakdale","LA","Allen","30.8172","-92.664000000000001"
"70655","Oberlin","LA","Allen","30.616199999999999","-92.752700000000004"
"71061","Oil City","LA","Caddo Parish","32.745100000000001","-93.983800000000002"
"71465","Olla","LA","La Salle","31.8734","-92.221400000000003"
"70571","Opelousas","LA","St. Landry","30.5335","-92.081500000000005"
"70570","Opelousas","LA","St. Landry","30.514399999999998","-92.089699999999993"
"70762","Oscar","LA","Pointe Coupee","30.598299999999998","-91.457700000000003"
"71466","Otis","LA","Rapides","31.207699999999999","-92.739199999999997"
"70391","Paincourtville","LA","Assumption","29.990200000000002","-91.058800000000005"
"71358","Palmetto","LA","St. Landry","30.706499999999998","-91.9114"
"70080","Paradis","LA","St. Charles","29.876999999999999","-90.435199999999995"
"70392","Patterson","LA","St. Mary","29.6967","-91.281199999999998"
"70763","Paulina","LA","St. James","30.0352","-90.737399999999994"
"70452","Pearl River","LA","St. Tammany","30.394400000000001","-89.773200000000003"
"71063","Pelican","LA","De Soto","31.896599999999999","-93.563400000000001"
"70575","Perry","LA","Vermilion","29.948499999999999","-92.1571"
"70339","Pierre Part","LA","Assumption","29.947600000000001","-91.188500000000005"
"70081","Pilottown","LA","Plaquemines Parish","29.1816","-89.257599999999996"
"70453","Pine Grove","LA","St. Helena","30.703199999999999","-90.767200000000003"
"70576","Pine Prairie","LA","Evangeline","30.783100000000001","-92.416300000000007"
"71359","Pineville","LA","Rapides","31.322399999999998","-92.434299999999993"
"71360","Pineville","LA","Rapides","31.223199999999999","-92.320300000000003"
"71361","Pineville","LA","Rapides","31.369199999999999","-92.419799999999995"
"71266","Pioneer","LA","West Carroll","32.715400000000002","-91.464799999999997"
"70656","Pitkin","LA","Vernon","30.933","-92.954800000000006"
"71064","Plain Dealing","LA","Bossier","32.907400000000003","-93.6905"
"70765","Plaquemine","LA","Iberville","30.289100000000001","-91.234300000000005"
"70764","Plaquemine","LA","Iberville","30.2684","-91.252399999999994"
"70393","Plattenville","LA","Assumption","29.997399999999999","-91.023200000000003"
"71362","Plaucheville","LA","Avoyelles","30.936499999999999","-91.984700000000004"
"71065","Pleasant Hill","LA","Sabine","31.808599999999998","-93.513599999999997"
"70082","Pointe A La Hache","LA","Plaquemines Parish","29.542000000000002","-89.751199999999997"
"71467","Pollock","LA","Grant","31.5","-92.400499999999994"
"70454","Ponchatoula","LA","Tangipahoa","30.4406","-90.4422"
"70767","Port Allen","LA","West Baton Rouge","30.472000000000001","-91.254099999999994"
"70577","Port Barre","LA","St. Landry","30.547799999999999","-91.928600000000003"
"70083","Port Sulphur","LA","Plaquemines Parish","29.469999999999999","-89.684700000000007"
"71066","Powhatan","LA","Natchitoches","31.874099999999999","-93.196600000000004"
"70769","Prairieville","LA","Ascension","30.307300000000001","-90.9405"
"70770","Pride","LA","East Baton Rouge Parish","30.613299999999999","-90.994299999999996"
"71067","Princeton","LA","Bossier","32.579099999999997","-93.522599999999997"
"71468","Provencal","LA","Natchitoches","31.515699999999999","-93.148799999999994"
"71268","Quitman","LA","Jackson","32.356400000000001","-92.708500000000001"
"70394","Raceland","LA","Lafourche","29.7178","-90.599900000000005"
"70657","Ragley","LA","Beauregard","30.470300000000002","-93.233699999999999"
"70578","Rayne","LA","Acadia","30.2349","-92.268500000000003"
"71269","Rayville","LA","Richland","32.445599999999999","-91.743300000000005"
"70580","Reddell","LA","Evangeline","30.675000000000001","-92.426500000000004"
"70658","Reeves","LA","Allen","30.521000000000001","-93.047700000000006"
"70084","Reserve","LA","St. John the Baptist","30.060300000000002","-90.5518"
"71363","Rhinehart","LA","Catahoula","31.637699999999999","-92.006799999999998"
"71068","Ringgold","LA","Bienville","32.326300000000003","-93.298199999999994"
"70581","Roanoke","LA","Jefferson Davis","30.246400000000001","-92.742099999999994"
"71469","Robeline","LA","Natchitoches","31.7715","-93.320999999999998"
"70455","Robert","LA","Tangipahoa","30.5063","-90.3352"
"71069","Rodessa","LA","Caddo Parish","32.970100000000002","-93.988500000000002"
"70772","Rosedale","LA","Iberville","30.440799999999999","-91.456199999999995"
"70456","Roseland","LA","Tangipahoa","30.771699999999999","-90.524299999999997"
"70659","Rosepine","LA","Vernon","30.924299999999999","-93.274900000000002"
"70773","Rougon","LA","Pointe Coupee","30.6035","-91.381299999999996"
"71365","Ruby","LA","Rapides","31.189399999999999","-92.248699999999999"
"71272","Ruston","LA","Lincoln","32.525799999999997","-92.649299999999997"
"71270","Ruston","LA","Lincoln","32.530799999999999","-92.643900000000002"
"71273","Ruston","LA","Lincoln","32.606499999999997","-92.648399999999995"
"70774","Saint Amant","LA","Ascension","30.238499999999998","-90.843500000000006"
"70457","Saint Benedict","LA","St. Tammany","30.526900000000001","-90.1126"
"70085","Saint Bernard","LA","St. Bernard","29.8611","-89.836399999999998"
"70775","Saint Francisville","LA","West Feliciana","30.869399999999999","-91.418599999999998"
"70776","Saint Gabriel","LA","Iberville","30.252800000000001","-91.085700000000003"
"70086","Saint James","LA","St. James","30.0276","-90.860500000000002"
"71366","Saint Joseph","LA","Tensas","31.924800000000001","-91.278400000000005"
"71367","Saint Landry","LA","Evangeline","30.899799999999999","-92.296400000000006"
"70582","Saint Martinville","LA","St. Martin","30.223700000000001","-91.779399999999995"
"71471","Saint Maurice","LA","Winn","31.759599999999999","-92.959000000000003"
"70087","Saint Rose","LA","St. Charles","29.958100000000002","-90.312399999999997"
"71070","Saline","LA","Bienville","32.197000000000003","-92.917000000000002"
"71071","Sarepta","LA","Webster","32.943399999999997","-93.440399999999997"
"70395","Schriever","LA","Terrebonne","29.712299999999999","-90.851299999999995"
"70583","Scott","LA","Lafayette","30.250399999999999","-92.098100000000002"
"71072","Shongaloo","LA","Webster","32.971299999999999","-93.296300000000002"
"71109","Shreveport","LA","Caddo Parish","32.473999999999997","-93.801299999999998"
"71134","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71129","Shreveport","LA","Caddo Parish","32.414099999999998","-93.874200000000002"
"71156","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71151","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71115","Shreveport","LA","Caddo Parish","32.3401","-93.609200000000001"
"71130","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71161","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71133","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71138","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71137","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71136","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71153","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71149","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71148","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71135","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71118","Shreveport","LA","Caddo Parish","32.3977","-93.802499999999995"
"71152","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71120","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71154","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71150","Shreveport","LA","Caddo Parish","32.505600000000001","-93.743399999999994"
"71119","Shreveport","LA","Caddo Parish","32.4771","-93.872600000000006"
"71162","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71106","Shreveport","LA","Caddo Parish","32.391199999999998","-93.711600000000004"
"71107","Shreveport","LA","Caddo Parish","32.601599999999998","-93.873800000000003"
"71108","Shreveport","LA","Caddo Parish","32.448599999999999","-93.781400000000005"
"71104","Shreveport","LA","Caddo Parish","32.482999999999997","-93.734899999999996"
"71103","Shreveport","LA","Caddo Parish","32.494500000000002","-93.7727"
"71105","Shreveport","LA","Caddo Parish","32.4589","-93.714299999999994"
"71102","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71165","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71164","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71163","Shreveport","LA","Caddo Parish","32.607599999999998","-93.752600000000001"
"71101","Shreveport","LA","Caddo Parish","32.503700000000002","-93.748699999999999"
